,index,caiop,state,raiop,backers_count,goal,goal_mean,succ_mean,media_goal_regione,score,n_char,n_dot,n_word,n_word_per_sentence,polarity,subjectivity,Value
1805,1805,2.13355180061349,failed,2.29860189430502,1,6000.0,5018.55319148936,34.933075,7044.93333333333,15.1852339970181,136,1,15,15.0,0.0,0.0,5.5
1806,1806,5.70298361464505,failed,2.29860189430502,0,1500.0,11889.0985915493,34.933075,7044.93333333333,0.0,125,2,23,11.5,-0.231818181818182,0.677272727272727,5.5
1807,1807,5.70298361464505,successful,2.29860189430502,263,25000.0,11889.0985915493,34.933075,7044.93333333333,2.1288849948364,133,1,14,14.0,0.0,0.0,5.5
1808,1808,10.0,failed,2.29860189430502,2,50000.0,8135.55405405405,34.933075,7044.93333333333,16.5365066909912,122,1,22,22.0,0.5,0.5,5.5
1809,1809,10.0,failed,2.29860189430502,5,10000.0,8135.55405405405,34.933075,7044.93333333333,0.0,120,1,21,21.0,0.0,0.0,5.5
1810,1810,10.0,successful,2.29860189430502,304,8000.0,8135.55405405405,34.933075,7044.93333333333,23.6388495217993,114,1,15,15.0,-0.216666666666667,0.266666666666667,5.5
1811,1811,10.0,successful,2.29860189430502,667,45000.0,8135.55405405405,34.933075,7044.93333333333,19.5157399083507,84,1,15,15.0,0.05,0.3,5.5
1812,1812,1.3034169746572,failed,2.29860189430502,10,3500.0,11486.2162162162,34.933075,7044.93333333333,43.1972776940969,132,1,23,23.0,0.0681818181818182,0.227272727272727,5.5
1813,1813,1.02461417733412,failed,2.29860189430502,13,5000.0,6509.09090909091,34.933075,7044.93333333333,27.7747010337498,77,1,11,11.0,0.0,0.0,5.5
1814,1814,1.08792011466163,failed,2.29860189430502,8,35000.0,3243.75,34.933075,7044.93333333333,15.7089767848409,135,1,23,23.0,1.0,0.3,5.5
1815,1815,1.08792011466163,failed,2.29860189430502,35,4730.0,3243.75,34.933075,7044.93333333333,39.6716632156868,126,1,19,19.0,0.122916666666667,0.416666666666667,5.5
1816,1816,7.08664371402648,failed,1.90702130702131,2,500000.0,9976.87341772152,27.3139333333333,2420.0,56.0227489302967,26,1,5,5.0,0.25,0.333333333333333,15.7
1817,1817,10.0,successful,1.90702130702131,1910,10000.0,8135.55405405405,36.997175,2420.0,38.0359991408135,126,1,18,18.0,0.15,0.3,15.7
1818,1818,1.3034169746572,failed,1.90702130702131,1,50000.0,11486.2162162162,36.997175,2420.0,38.5568695432604,30,1,3,3.0,0.0,0.0,15.7
1819,1819,1.3034169746572,canceled,1.90702130702131,4,5000.0,11486.2162162162,36.997175,2420.0,15.0195953519633,125,1,19,19.0,0.229166666666667,0.5,15.7
1820,1820,7.08664371402648,failed,1.90702130702131,0,250000.0,9976.87341772152,39.7156,2420.0,0.0,123,1,18,18.0,0.175,0.525,15.7
1821,1821,7.40445506048152,canceled,1.90702130702131,0,3000.0,2491.03333333333,39.7156,2420.0,32.5398810668493,24,3,4,1.33333333333333,0.0,0.0,15.7
1822,1822,7.40445506048152,failed,1.90702130702131,3,650.0,2491.03333333333,39.7156,2420.0,0.0,71,1,12,12.0,0.0,0.0,15.7
1823,1823,1.02461417733412,successful,1.90702130702131,3,100.0,6509.09090909091,39.7156,2420.0,52.851714554521,34,1,4,4.0,0.0,0.0,15.7
1824,1824,2.10285504987634,failed,1.90702130702131,1,1000.0,2318.5,30.0843,2420.0,14.5856812535254,130,1,16,16.0,0.25,0.5,15.7
1825,1825,1.06405539100702,canceled,1.90702130702131,0,1500.0,2152.0,30.0843,2420.0,10.2382877987414,136,1,22,22.0,0.5625,0.55,15.7
1826,1826,1.06405539100702,failed,1.90702130702131,4,1000.0,2152.0,30.0843,2420.0,152.027219732454,81,1,12,12.0,0.625,0.4,15.7
1827,1827,7.40445506048152,failed,1.90702130702131,12,2000.0,2491.03333333333,30.0843,2420.0,28.6577398229011,80,1,8,8.0,-0.0357142857142857,0.571428571428571,15.7
1828,1828,1.08792011466163,successful,1.90702130702131,13,2000.0,3243.75,30.0843,2420.0,107.67982448393,136,1,26,26.0,0.184090909090909,0.488636363636364,15.7
1829,1829,1.08792011466163,successful,1.90702130702131,19,1500.0,3243.75,33.085225,2420.0,-9.28048157086099,133,1,25,25.0,-0.0625,0.4,15.7
1830,1830,1.06405539100702,failed,1.90702130702131,0,250000.0,2152.0,33.5783333333333,2420.0,31.0599157684044,44,1,7,7.0,0.0,0.0,15.7
1831,1831,1.08792011466163,canceled,1.90702130702131,1,13500.0,3243.75,33.5783333333333,2420.0,20.753867515652,84,1,15,15.0,0.25,0.333333333333333,15.7
1832,1832,7.08664371402648,successful,1.90702130702131,21,1000.0,9976.87341772152,33.7964333333333,2420.0,16.96789110424,66,1,12,12.0,0.375,1.0,15.7
1833,1833,1.06405539100702,failed,1.90702130702131,1,5000.0,2152.0,33.7964333333333,2420.0,153.261365125811,131,1,25,25.0,0.4,0.455555555555556,15.7
1834,1834,10.0,successful,1.90702130702131,488,3000.0,8135.55405405405,33.7964333333333,2420.0,153.83055852173,136,1,14,14.0,0.260227272727273,0.502272727272727,15.7
1835,1835,1.08792011466163,failed,1.90702130702131,3,150000.0,3243.75,33.7964333333333,2420.0,84.5940920608922,113,1,19,19.0,0.166666666666667,0.208333333333333,15.7
1836,1836,1.0,successful,1.90702130702131,25,2000.0,2000.0,33.7964333333333,2420.0,12.7343947352552,124,1,19,19.0,0.05,0.5,15.7
1837,1837,1.3401695840397,failed,1.90702130702131,5,50000.0,11184.3650793651,30.8706,2420.0,86.0002968315624,74,1,15,15.0,0.2,0.5,15.7
1838,1838,10.0,failed,1.90702130702131,2,105.0,8135.55405405405,30.8706,2420.0,0.0,59,1,11,11.0,0.6,0.9,15.7
1839,1839,10.0,successful,1.90702130702131,693,3500.0,8135.55405405405,30.8706,2420.0,25.060070662334,136,2,18,9.0,0.377777777777778,0.911111111111111,15.7
1840,1840,1.02065455954235,failed,1.90702130702131,0,1500.0,3262.5,34.61525,2420.0,40.8230343626479,112,1,22,22.0,0.0,0.3125,15.7
1841,1841,1.3401695840397,failed,1.90702130702131,0,500000.0,11184.3650793651,34.61525,2420.0,1.23236176087184,53,1,10,10.0,0.5,0.15,15.7
1842,1842,1.06405539100702,successful,1.90702130702131,5,300.0,2152.0,34.61525,2420.0,0.0,92,1,19,19.0,0.497916666666667,0.775,15.7
1843,1843,2.13355180061349,successful,1.90702130702131,64,800.0,5018.55319148936,34.61525,2420.0,0.0,136,2,19,9.5,0.4,0.35,15.7
1844,1844,1.08792011466163,failed,1.90702130702131,1,7000.0,3243.75,34.61525,2420.0,12.825760171031,125,1,22,22.0,0.175,0.325,15.7
1845,1845,7.40445506048152,canceled,1.90702130702131,0,4000.0,2491.03333333333,34.933075,2420.0,-26.22721443864,120,1,19,19.0,0.129166666666667,0.6625,15.7
1846,1846,1.3401695840397,failed,1.69254254254254,1,25000.0,11184.3650793651,27.3139333333333,9100.0,-23.5165542045541,80,1,12,12.0,0.225,0.633333333333333,27.4
1847,1847,1.08792011466163,canceled,1.69254254254254,0,39.0,3243.75,27.3139333333333,9100.0,0.0,129,1,23,23.0,0.21875,0.5125,27.4
1848,1848,1.3401695840397,canceled,1.69254254254254,46,49000.0,11184.3650793651,36.997175,9100.0,3.42859854552816,136,1,17,17.0,0.0681818181818182,0.477272727272727,27.4
1849,1849,1.08792011466163,failed,1.69254254254254,4,5000.0,3243.75,36.997175,9100.0,41.979740557091,68,2,9,4.5,0.0,0.0,27.4
1850,1850,1.3401695840397,failed,1.69254254254254,5,20000.0,11184.3650793651,39.7156,9100.0,26.0317490887576,134,1,21,21.0,0.170833333333333,0.511111111111111,27.4
1851,1851,1.02065455954235,failed,1.69254254254254,4,50000.0,3262.5,30.0843,9100.0,-4.29673799237108,132,2,17,8.5,-0.0666666666666667,0.25,27.4
1852,1852,1.06405539100702,canceled,1.69254254254254,2,35000.0,2152.0,30.0843,9100.0,12.0596474861855,118,1,22,22.0,0.0,0.0,27.4
1853,1853,7.40445506048152,failed,1.69254254254254,7,15000.0,2491.03333333333,30.0843,9100.0,0.0,129,1,18,18.0,0.0,0.0,27.4
1854,1854,10.0,failed,1.69254254254254,0,20000.0,8135.55405405405,30.0843,9100.0,42.3082642542178,55,1,10,10.0,-0.1875,0.5,27.4
1855,1855,1.08792011466163,failed,1.69254254254254,9,20000.0,3243.75,30.0843,9100.0,49.0424346603336,135,1,24,24.0,0.075,0.3,27.4
1856,1856,1.3401695840397,failed,1.69254254254254,0,150000.0,11184.3650793651,43.857825,9100.0,6.80216256997196,135,2,19,9.5,0.0333333333333333,0.0666666666666667,27.4
1857,1857,1.06405539100702,failed,1.69254254254254,2,4500.0,2152.0,43.857825,9100.0,18.8723868206574,105,1,22,22.0,0.191666666666667,0.475,27.4
1858,1858,7.40445506048152,failed,1.69254254254254,19,5000.0,2491.03333333333,43.857825,9100.0,10.7643602071989,129,1,17,17.0,0.0,0.0,27.4
1859,1859,10.0,failed,1.69254254254254,41,30000.0,8135.55405405405,43.857825,9100.0,-3.85892706287044,99,1,17,17.0,0.3375,0.466666666666667,27.4
1860,1860,1.02461417733412,failed,1.69254254254254,2,4000.0,6509.09090909091,43.857825,9100.0,40.5238810337418,134,2,18,9.0,0.1,0.2,27.4
1861,1861,1.3034169746572,failed,1.69254254254254,3,3000.0,11486.2162162162,33.085225,9100.0,55.0409023040594,103,1,17,17.0,0.1,0.4,27.4
1862,1862,1.00911476167968,successful,1.69254254254254,23,500.0,1500.0,33.085225,9100.0,6.09039535118299,109,1,14,14.0,0.0,0.0,27.4
1863,1863,7.08664371402648,successful,1.69254254254254,81,10000.0,9976.87341772152,33.5783333333333,9100.0,55.1709011014457,115,1,16,16.0,0.0,0.0,27.4
1864,1864,7.08664371402648,successful,1.69254254254254,564,15000.0,9976.87341772152,33.5783333333333,9100.0,24.7193978786872,120,1,21,21.0,0.241883116883117,0.699134199134199,27.4
1865,1865,1.06405539100702,failed,1.69254254254254,1,20000.0,2152.0,33.5783333333333,9100.0,15.401333722029,102,1,18,18.0,0.0,1.0,27.4
1866,1866,1.06405539100702,failed,1.69254254254254,1,5000.0,2152.0,33.5783333333333,9100.0,-6.74544789143582,123,2,20,10.0,0.266666666666667,0.5,27.4
1867,1867,7.40445506048152,canceled,1.69254254254254,0,4200.0,2491.03333333333,33.5783333333333,9100.0,23.7341766781544,135,2,24,12.0,0.3,0.566666666666667,27.4
1868,1868,1.3401695840397,failed,1.69254254254254,28,50000.0,11184.3650793651,33.7964333333333,9100.0,-4.06946035019567,135,1,22,22.0,0.25,0.333333333333333,27.4
1869,1869,1.3034169746572,failed,1.69254254254254,4,15000000.0,11486.2162162162,33.7964333333333,9100.0,33.2913129475631,134,1,19,19.0,0.312121212121212,0.551515151515152,27.4
1870,1870,1.3034169746572,failed,1.69254254254254,3,20000.0,11486.2162162162,30.8706,9100.0,0.0,125,3,18,6.0,-0.0166666666666667,0.283333333333333,27.4
1871,1871,1.33583216656867,failed,1.69254254254254,2,2600.0,7355.33333333333,34.2892,9100.0,22.116832343604,131,1,17,17.0,0.0,0.0,27.4
1872,1872,7.08664371402648,successful,1.69254254254254,87,5000.0,9976.87341772152,34.2892,9100.0,64.5703176281802,113,1,15,15.0,0.2,0.4,27.4
1873,1873,7.40445506048152,failed,1.69254254254254,0,500.0,2491.03333333333,34.2892,9100.0,-2.50984905618421,100,1,14,14.0,-0.0238095238095238,0.171428571428571,27.4
1874,1874,1.3401695840397,canceled,1.69254254254254,0,700.0,11184.3650793651,34.61525,9100.0,40.9420384649345,129,1,17,17.0,0.5,1.0,27.4
1875,1875,5.70298361464505,successful,1.69254254254254,102,15000.0,11889.0985915493,34.61525,9100.0,30.9847611105178,57,1,8,8.0,0.625,0.5,27.4
1876,1876,1.3034169746572,failed,1.69254254254254,1,1500.0,11486.2162162162,34.61525,9100.0,79.1993214740538,102,1,16,16.0,1.0,1.0,27.4
1877,1877,1.08792011466163,failed,1.69254254254254,0,15000.0,3243.75,34.61525,9100.0,23.5305880636078,134,1,20,20.0,0.0,0.0,27.4
1878,1878,7.40445506048152,failed,1.69254254254254,21,15000.0,2491.03333333333,34.933075,9100.0,15.2820446049842,63,2,12,6.0,0.0,0.25,27.4
1879,1879,2.13355180061349,failed,1.69254254254254,2,9000.0,5018.55319148936,34.933075,9100.0,40.7579369861808,119,4,19,4.75,0.107142857142857,0.571428571428571,27.4
1880,1880,1.08792011466163,failed,1.69254254254254,4,7000.0,3243.75,34.933075,9100.0,72.2826788885168,123,1,18,18.0,-0.021,0.551,27.4
1881,1881,1.3401695840397,successful,3.73027523926804,59,2000.0,11184.3650793651,27.3139333333333,8134.66153846154,10.3100718796506,136,1,20,20.0,0.283838383838384,0.22020202020202,7.7
1882,1882,1.3401695840397,successful,3.73027523926804,4,10.0,11184.3650793651,27.3139333333333,8134.66153846154,-11.0621824174287,56,1,12,12.0,0.625,0.5,7.7
1883,1883,1.3401695840397,successful,3.73027523926804,13,300.0,11184.3650793651,27.3139333333333,8134.66153846154,0.0,136,2,19,9.5,0.0,0.75,7.7
1884,1884,1.06405539100702,failed,3.73027523926804,3,5000.0,2152.0,27.3139333333333,8134.66153846154,11.572477314667,120,2,15,7.5,0.0,0.0,7.7
1885,1885,10.0,failed,3.73027523926804,0,100.0,8135.55405405405,27.3139333333333,8134.66153846154,16.1599561862123,130,1,20,20.0,0.0,0.0,7.7
1886,1886,10.0,successful,3.73027523926804,24,250.0,8135.55405405405,27.3139333333333,8134.66153846154,23.1098700429721,53,1,7,7.0,-0.15,0.4,7.7
1887,1887,1.3034169746572,successful,3.73027523926804,120,8000.0,11486.2162162162,27.3139333333333,8134.66153846154,2.81431723638977,126,2,13,6.5,0.292857142857143,0.461904761904762,7.7
1888,1888,1.3034169746572,canceled,3.73027523926804,1,400.0,11486.2162162162,27.3139333333333,8134.66153846154,52.5587705488292,129,3,20,6.66666666666667,0.1,0.1,7.7
1889,1889,1.3034169746572,failed,3.73027523926804,8,50000.0,11486.2162162162,27.3139333333333,8134.66153846154,17.3399768537747,112,1,21,21.0,0.541666666666667,0.833333333333333,7.7
1890,1890,1.3034169746572,successful,3.73027523926804,139,5000.0,11486.2162162162,27.3139333333333,8134.66153846154,21.8244756718851,95,1,15,15.0,0.59,0.76,7.7
1891,1891,1.02461417733412,failed,3.73027523926804,4,20000.0,6509.09090909091,27.3139333333333,8134.66153846154,9.90420627613159,96,1,17,17.0,0.0,0.166666666666667,7.7
1892,1892,1.08792011466163,failed,3.73027523926804,1,3000.0,3243.75,27.3139333333333,8134.66153846154,52.2025910551203,101,1,16,16.0,0.3,0.6,7.7
1893,1893,1.08792011466163,failed,3.73027523926804,2,14000.0,3243.75,27.3139333333333,8134.66153846154,65.4989561883305,133,1,22,22.0,0.0,0.125,7.7
1894,1894,7.08664371402648,successful,3.73027523926804,5,500.0,9976.87341772152,36.997175,8134.66153846154,4.68073688489025,81,1,13,13.0,0.0,1.0,7.7
1895,1895,7.08664371402648,failed,3.73027523926804,4,10000.0,9976.87341772152,36.997175,8134.66153846154,0.0,136,1,22,22.0,0.09375,0.470535714285714,7.7
1896,1896,1.3401695840397,successful,3.73027523926804,27,1200.0,11184.3650793651,36.997175,8134.66153846154,9.32134024230706,100,1,14,14.0,0.25959595959596,0.34040404040404,7.7
1897,1897,1.3401695840397,successful,3.73027523926804,17,500.0,11184.3650793651,36.997175,8134.66153846154,39.0967670639112,136,1,22,22.0,0.230208333333333,0.233333333333333,7.7
1898,1898,1.3401695840397,failed,3.73027523926804,1,6000.0,11184.3650793651,36.997175,8134.66153846154,76.3935149590708,128,2,20,10.0,-0.025,0.180555555555556,7.7
1899,1899,2.10285504987634,successful,3.73027523926804,81,2000.0,2318.5,36.997175,8134.66153846154,0.0,42,1,6,6.0,0.0,0.0,7.7
1900,1900,1.06405539100702,failed,3.73027523926804,7,7500.0,2152.0,36.997175,8134.66153846154,45.039483580412,65,1,6,6.0,0.0,0.0,7.7
1901,1901,7.40445506048152,successful,3.73027523926804,16,12500.0,2491.03333333333,36.997175,8134.66153846154,0.0,135,1,19,19.0,0.11875,0.35,7.7
1902,1902,7.40445506048152,failed,3.73027523926804,1,150.0,2491.03333333333,36.997175,8134.66153846154,139.519612670739,133,1,25,25.0,0.18,0.493333333333333,7.7
1903,1903,5.70298361464505,successful,3.73027523926804,426,300000.0,11889.0985915493,36.997175,8134.66153846154,12.9629847488517,111,1,19,19.0,0.46875,0.375,7.7
1904,1904,5.70298361464505,successful,3.73027523926804,118,10000.0,11889.0985915493,36.997175,8134.66153846154,7.28941884044534,127,1,19,19.0,0.0,0.0,7.7
1905,1905,5.70298361464505,successful,3.73027523926804,31,750.0,11889.0985915493,36.997175,8134.66153846154,32.7718663038951,136,1,24,24.0,0.333333333333333,0.633333333333333,7.7
1906,1906,5.70298361464505,failed,3.73027523926804,1,19000.0,11889.0985915493,36.997175,8134.66153846154,37.3804492770986,88,1,13,13.0,0.0,0.0,7.7
1907,1907,5.70298361464505,failed,3.73027523926804,6,4000.0,11889.0985915493,36.997175,8134.66153846154,-29.6830063337805,89,1,16,16.0,0.478333333333333,0.58,7.7
1908,1908,5.70298361464505,failed,3.73027523926804,2,600.0,11889.0985915493,36.997175,8134.66153846154,-17.7802627473676,127,1,16,16.0,-0.0714285714285714,0.142857142857143,7.7
1909,1909,10.0,successful,3.73027523926804,21,1500.0,8135.55405405405,36.997175,8134.66153846154,0.24405598819007,96,1,18,18.0,0.25625,0.65,7.7
1910,1910,10.0,successful,3.73027523926804,1187,5000.0,8135.55405405405,36.997175,8134.66153846154,27.8134257019474,128,1,22,22.0,-1.0,1.0,7.7
1911,1911,10.0,failed,3.73027523926804,3,10000.0,8135.55405405405,36.997175,8134.66153846154,32.4405990084203,129,1,24,24.0,-0.0125,0.575,7.7
1912,1912,10.0,successful,3.73027523926804,516,15000.0,8135.55405405405,36.997175,8134.66153846154,24.5849605389655,108,1,18,18.0,-0.11875,0.6,7.7
1913,1913,1.3034169746572,canceled,3.73027523926804,22,20000.0,11486.2162162162,36.997175,8134.66153846154,34.8136056185647,124,3,14,4.66666666666667,0.186666666666667,0.696666666666667,7.7
1914,1914,1.3034169746572,failed,3.73027523926804,5,500.0,11486.2162162162,36.997175,8134.66153846154,0.0,130,1,24,24.0,0.427272727272727,0.58,7.7
1915,1915,1.3034169746572,failed,3.73027523926804,11,5000.0,11486.2162162162,36.997175,8134.66153846154,46.1930515308142,57,1,11,11.0,0.25,0.333333333333333,7.7
1916,1916,1.33583216656867,failed,3.73027523926804,6,800.0,7355.33333333333,39.7156,8134.66153846154,60.608956153703,131,2,22,11.0,0.375,0.2,7.7
1917,1917,7.08664371402648,successful,3.73027523926804,6,27.0,9976.87341772152,39.7156,8134.66153846154,66.1010632335656,130,1,19,19.0,0.2,0.366666666666667,7.7
1918,1918,1.3401695840397,successful,3.73027523926804,27,500.0,11184.3650793651,39.7156,8134.66153846154,47.6339344458833,136,1,20,20.0,0.0,0.0,7.7
1919,1919,1.3401695840397,failed,3.73027523926804,2,200.0,11184.3650793651,39.7156,8134.66153846154,0.0,94,1,19,19.0,0.5,0.65,7.7
1920,1920,1.3401695840397,failed,3.73027523926804,0,15000.0,11184.3650793651,39.7156,8134.66153846154,79.2106757476563,121,1,20,20.0,0.483333333333333,0.244444444444444,7.7
1921,1921,1.06405539100702,failed,3.73027523926804,0,4500.0,2152.0,39.7156,8134.66153846154,32.5372454807535,136,3,29,9.66666666666667,0.0,0.141666666666667,7.7
